Lat,Lon,tempC,humidity,DewPointC,precipMM,windspeedKmph,WindGustKmph,Class
1.738858,98.788431,27,78,22.5,0,5,11,1
-3.210555,105.21,25,89.5,22.5,0,5,12,1
-3.4237,104.7551,27.5,75.5,23,0,5.5,11,1
-1.86114,103.85988,26.5,85,23,0.1,6,13.5,1
-7.821306,111.997806,24.5,66,17.5,0,13,23.5,1
-7.72339,114.00609,23.5,66,17,0,10,14.5,1
2.000441,99.057411,26,75.5,21,0.55,6,14.5,1
-3.1337,104.6985,26,85.5,23,1.05,5.5,12,1
-6.70318197918355,111.45441012879,27.5,64,19.5,0,10,14.5,1
-6.71264396735879,111.338238274262,28,64.5,19.5,0,7,14.5,1
-3.19194,104.69055,28,77.5,23,0,7,12.5,1
-5.428655,105.267475,28,75.5,23,0.2,6.5,11,1
-6.747653,110.784023,26,70,20,0,8,13.5,1
-6.769851,111.462548,28.5,65,21.5,0.15,11.5,21,1
-6.769851,111.462548,29,57.5,18.5,0,7.5,12.5,1
-3.1037,104.7063,27,79.5,23,0,7.5,13.5,1
0.11123,110.63342,28.5,70.5,23,0,4,10,1
-3.75488,103.810781,26.5,71,21,0,6,12.5,1
-2.82339,104.54714,27,76,22.5,0,7.5,14,1
-3.1505,104.7413,28.5,72.5,23,0,7.5,15,1
-7.726927,114.001556,26,76.5,21.5,0.1,8,13,1
-5.428655,105.267475,27.5,70,22.5,0.05,8.5,16,1
-3.1523,104.7465,28,74.5,23,0.1,7.5,15.5,1
-3.10073,104.716084,28,74.5,23,0.1,7.5,15.5,1
-3.213,104.6627,28,75,23.5,0,7.5,15,1
-3.3066,104.6652,28.5,73,23.5,0,7,13.5,1
1.551068,99.17802,26.5,71,21,0,3.5,9,1
2.84034,117.30377,28.5,76,23.5,0.3,8.5,12,1
-7.692024,113.888403,27.5,75.5,23,0.3,18.5,28.5,1
-6.74558900301362,111.2973317679,28,70,21.5,0,6,11.5,1
-3.1567,104.7082,27.5,76.5,23,0.05,8.5,16.5,1
1.738858,98.788431,27,76,22.5,0.05,4.5,11,1
-3.05199,104.86482,28,75.5,23,0.05,9.5,19,1
1.869565,98.592564,26.5,77,22,0.3,4.5,11,1
3.479881,98.707264,26.5,84.5,23.5,0.1,5,11.5,1
3.08464,117.2007,28.5,73,23,0,7,12.5,1
2.96421292695727,97.4607898311076,21.5,83,18,0.25,3,7.5,1
-7.73811,114.02269,25,81,21,0.2,13,18.5,1
2.84360424299547,97.6492307948179,20,91,19,2.25,2.5,6.5,1
-7.731955,113.907771,25.5,62,18.5,0,12,18,1
-6.71251610387897,111.267977460346,28,58.5,18.5,0,10.5,16.5,1
-3.2176,104.6216,27,75,22.5,0.15,6.5,14,1
-3.1577,104.7084,27,81,23,0.05,8.5,17,1
-6.72496132503796,111.331639723149,29,61.5,20.5,0,8,14,1
-7.722389,114.0014,25,79.5,22,0.25,5.5,9.5,1
-7.720946,114.005269,25,79.5,22,0.25,5.5,9.5,1
-6.70032629801474,111.622908213132,26.5,76,22,0,9.5,16,1
-6.70714580740828,111.308153963994,30.5,58.5,20.5,0,5,12,1
-7.732684,113.912907,26.5,75,22,0.25,7,10.5,1
1.869565,98.592564,25.5,74.5,20.5,0,5,11.5,1
3.759913,98.230614,24.5,90,22.5,1.4,4,8.5,1
-7.723117,114.131164,26,82,22,0.1,5.5,14.5,1
1.738858,98.788431,26,66,19.5,0,5.5,11.5,1
3.099635,98.249673,27.5,74,21,0.3,4,9,1
-6.70279838119301,111.438362724015,29.5,62,20,0,12,18,1
-7.78229,113.734462,28.5,72,22,0,9,13.5,1
1.738858,98.788431,25.5,74.5,21,0.25,5.5,13,1
-6.76894324743596,111.370773709625,30,58.5,19.5,0,6,13.5,1
-3.0688,104.7433,26.5,75,21.5,0.35,5,14,1
-3.1922,104.6868,28,69.5,23,0.05,6.5,14.5,1
-6.72155170708167,111.363592352423,30.5,56.5,19.5,0,7,14.5,1
-6.71055552631668,111.458485407413,30.5,54.5,19,0,9,15,1
-6.80951216602506,111.383771012636,29.5,63.5,21,0,10.5,17,1
-6.72700708432847,111.334740232647,30,60,21,0,5,10,1
-6.6485801707136,111.499729722078,30.5,56.5,20,0,10,18,1
-4.144165,104.541437,27.5,77,22.5,0,3.5,9,1
-3.09471,104.87027,28.5,71.5,23,0.1,8,15,1
-3.0228,104.46914,28.5,65.5,21.5,0.05,3.5,8.5,1
-6.66452231147506,111.581950148584,27.5,73,21.5,0.05,7,11,1
-4.144165,104.541437,27,73.5,22,0,2.5,8.5,1
-3.11421,104.94147,28,76.5,23,0.25,5.5,12,1
-3.26723,105.0002,26.5,73.5,22.5,0.55,11.5,20,1
0.319545996638883,101.018772237771,27,78.5,23,0,4.5,11,1
1.869565,98.592564,27.5,80,23.5,0.25,5.5,10,1
-2.64968,111.64862,27,83.5,23.5,0.1,5.5,13,1
2.61003,98.777089,23.5,76.5,18.5,0,7,11,1
1.869565,98.592564,25.5,77.5,21,0.2,7.5,10.5,1
1.551068,99.17802,23.5,79.5,19,0.05,4.5,7,1
1.636552,99.839631,27.5,73,21.5,0,2,3.5,1
1.156542,99.800204,27,80,22.5,0.4,0.5,1.5,1
-1.82433504176604,106.08016693192,27.5,81,23.5,0.1,7,10.5,1
-3.20722,104.6322,27,82,23,0,3.5,6,1
-7.097924,110.8942,27,76.5,22,0,5.5,8,1
